global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,date_time
0.35,0.148,249.38,1.4,0.0,0.0,1.0,2009-12-13 01:07:00
1.29,0.06,241.56,5.2,0.0,0.0,18.0,2008-11-17 09:05:00
0.5,0.0,244.31,2.2,0.0,0.0,1.0,2008-06-04 16:55:00
0.272,0.0,245.2,1.2,0.0,0.0,0.0,2009-01-24 06:50:00
0.202,0.138,242.31,1.0,0.0,0.0,0.0,2007-08-19 04:34:00
0.334,0.094,240.44,1.4,0.0,1.0,0.0,2007-11-10 03:01:00
2.752,0.064,238.04,11.4,0.0,0.0,18.0,2010-03-30 22:08:00
0.456,0.212,240.3,2.0,0.0,2.0,0.0,2007-10-09 18:02:00
1.314,0.216,234.23,5.6,0.0,1.0,17.0,2007-09-05 11:31:00
0.396,0.218,242.95,1.8,0.0,1.0,0.0,2010-01-22 05:46:00
0.774,0.084,239.9,3.2,0.0,0.0,1.0,2009-07-18 21:11:00
0.276,0.228,241.4,1.4,0.0,1.0,0.0,2007-08-30 15:20:00
1.31,0.0,240.04,5.4,0.0,0.0,19.0,2009-05-19 12:48:00
0.216,0.0,242.86,1.0,0.0,0.0,1.0,2008-03-09 00:08:00
1.618,0.34,239.05,6.8,0.0,1.0,18.0,2009-08-26 07:19:00
0.896,0.294,237.09,4.0,0.0,0.0,11.0,2010-08-25 13:16:00
2.356,0.136,238.85,9.8,0.0,0.0,0.0,2007-05-01 07:19:00
1.408,0.0,237.98,5.8,0.0,0.0,17.0,2007-10-20 20:49:00
0.306,0.094,246.06,1.2,0.0,1.0,0.0,2009-03-13 03:30:00
2.858,0.054,237.1,12.0,0.0,0.0,17.0,2008-10-06 07:45:00
1.708,0.21,237.13,7.2,1.0,0.0,1.0,2009-11-18 21:45:00
0.538,0.184,242.27,2.2,0.0,0.0,1.0,2009-10-30 19:20:00
1.1,0.202,246.8,4.6,0.0,0.0,1.0,2010-03-11 00:00:00
2.454,0.172,239.58,10.6,36.0,2.0,1.0,2010-05-19 15:58:00
1.52,0.048,242.07,6.2,1.0,0.0,0.0,2009-01-30 19:35:00
2.742,0.412,236.98,11.8,0.0,29.0,3.0,2009-08-13 21:21:00
1.204,0.0,243.87,5.0,0.0,0.0,0.0,2007-01-27 21:23:00
0.4,0.234,248.03,1.8,0.0,2.0,0.0,2009-01-15 00:33:00
0.812,0.072,233.63,3.6,0.0,0.0,0.0,2007-05-29 10:45:00
1.618,0.208,239.15,6.8,0.0,1.0,18.0,2008-01-04 11:07:00
0.406,0.216,237.3,1.8,0.0,1.0,0.0,2007-01-06 19:57:00
2.524,0.384,239.41,10.6,0.0,1.0,1.0,2010-10-21 20:54:00
0.314,0.0,246.37,1.4,0.0,0.0,1.0,2010-04-03 02:58:00
0.416,0.236,247.44,1.8,0.0,1.0,0.0,2010-11-22 04:36:00
1.828,0.078,237.47,7.6,2.0,0.0,18.0,2010-03-31 08:52:00
0.27,0.118,243.8,1.2,0.0,0.0,1.0,2010-05-31 00:09:00
3.874,0.054,238.7,16.2,37.0,0.0,1.0,2009-10-15 21:52:00
0.206,0.0,242.03,0.8,0.0,0.0,0.0,2007-09-28 01:05:00
0.578,0.174,239.61,2.8,0.0,0.0,6.0,2008-06-18 03:42:00
1.474,0.102,238.17,6.6,0.0,17.0,0.0,2007-09-29 11:45:00
4.35,0.552,237.74,18.4,1.0,37.0,0.0,2008-11-23 14:55:00
1.79,0.216,239.41,7.8,0.0,26.0,0.0,2007-09-26 17:06:00
0.232,0.0,246.07,0.8,0.0,0.0,1.0,2009-12-11 04:28:00
0.308,0.258,241.98,1.6,0.0,1.0,1.0,2009-08-08 04:40:00
1.246,0.098,238.35,5.2,0.0,2.0,18.0,2007-08-25 09:24:00
0.632,0.264,241.94,3.0,0.0,0.0,3.0,2010-01-09 19:43:00
0.186,0.0,240.6,0.8,0.0,0.0,1.0,2009-09-16 17:13:00
1.964,0.136,239.94,8.2,0.0,0.0,17.0,2007-07-09 07:25:00
0.192,0.102,241.61,0.8,0.0,0.0,0.0,2007-08-29 15:04:00
2.306,0.124,238.42,9.6,0.0,0.0,18.0,2010-02-26 20:29:00
0.492,0.0,241.88,2.0,0.0,0.0,1.0,2009-09-15 07:11:00
0.438,0.254,242.06,2.0,0.0,1.0,0.0,2009-07-10 05:15:00
0.694,0.094,240.61,2.8,0.0,1.0,0.0,2009-02-10 19:10:00
1.198,0.052,230.92,5.2,0.0,0.0,16.0,2007-05-21 08:00:00
0.746,0.14,244.5,3.0,0.0,0.0,1.0,2009-09-26 00:22:00
0.334,0.2,234.8,1.6,0.0,0.0,0.0,2007-07-05 17:23:00
1.314,0.2,239.08,5.4,0.0,1.0,18.0,2007-06-21 18:20:00
3.998,0.15,238.84,16.6,38.0,5.0,18.0,2009-10-05 15:10:00
0.556,0.3,242.09,3.0,0.0,0.0,5.0,2009-08-28 19:49:00
0.724,0.092,239.87,4.0,0.0,0.0,1.0,2010-08-17 14:20:00
1.372,0.0,240.05,5.6,0.0,0.0,18.0,2009-04-24 10:23:00
0.218,0.0,243.72,1.0,0.0,0.0,0.0,2007-03-20 00:21:00
1.326,0.124,239.41,5.8,0.0,0.0,13.0,2007-02-24 07:53:00
0.302,0.106,241.8,1.4,0.0,1.0,0.0,2007-04-20 13:12:00
1.752,0.0,240.56,7.2,0.0,0.0,18.0,2010-02-19 09:26:00
0.308,0.084,242.71,1.2,0.0,0.0,0.0,2008-10-28 02:58:00
1.048,0.488,243.07,4.8,0.0,2.0,13.0,2010-12-09 08:16:00
0.446,0.07,243.38,1.8,0.0,1.0,1.0,2010-07-02 15:47:00
0.316,0.126,243.04,1.4,0.0,0.0,1.0,2008-07-22 07:38:00
0.97,0.058,237.88,4.0,0.0,2.0,1.0,2010-07-24 23:58:00
1.728,0.0,240.67,7.6,0.0,0.0,18.0,2009-08-04 10:17:00
1.29,0.0,237.92,5.4,0.0,0.0,18.0,2008-10-10 13:40:00
0.342,0.108,244.6,1.4,0.0,0.0,0.0,2010-11-04 04:58:00
0.216,0.0,239.6,0.8,1.0,0.0,0.0,2008-11-09 15:00:00
0.518,0.336,242.09,2.4,0.0,1.0,1.0,2009-08-05 04:16:00
1.232,0.228,243.71,5.2,0.0,0.0,0.0,2007-06-02 13:46:00
1.562,0.06,240.3,6.4,0.0,0.0,0.0,2008-01-01 17:00:00
0.486,0.18,239.36,2.0,0.0,2.0,0.0,2009-02-18 20:15:00
1.014,0.114,247.65,4.0,0.0,0.0,0.0,2008-03-01 16:23:00
2.068,0.144,234.65,8.8,0.0,3.0,17.0,2007-08-13 00:23:00
3.97,0.048,234.25,16.8,0.0,2.0,17.0,2010-12-06 08:09:00
0.08,0.0,239.65,0.2,0.0,0.0,1.0,2008-08-26 07:42:00
0.424,0.202,248.83,1.8,0.0,1.0,0.0,2009-09-01 05:22:00
0.226,0.0,246.4,1.0,0.0,0.0,0.0,2008-03-24 05:11:00
0.79,0.374,240.78,3.6,0.0,0.0,1.0,2009-04-13 13:09:00
0.306,0.224,242.66,1.4,0.0,0.0,1.0,2009-03-07 16:54:00
0.38,0.098,243.72,1.6,0.0,0.0,0.0,2009-10-03 05:31:00
1.472,0.21,241.25,6.0,0.0,1.0,18.0,2010-09-04 17:35:00
0.478,0.368,243.84,2.4,0.0,2.0,0.0,2007-02-26 00:07:00
0.692,0.074,242.86,2.8,0.0,0.0,1.0,2010-12-04 18:49:00
0.266,0.108,240.27,1.2,0.0,0.0,0.0,2008-02-06 00:43:00
0.402,0.224,241.45,1.8,0.0,2.0,1.0,2008-09-30 12:48:00
1.748,0.49,232.18,7.8,1.0,1.0,16.0,2007-03-06 12:00:00
2.122,0.076,240.28,9.6,0.0,0.0,17.0,2009-10-02 09:00:00
0.436,0.0,243.96,1.8,0.0,0.0,0.0,2007-01-27 00:33:00
1.85,0.356,239.65,7.8,0.0,0.0,19.0,2009-07-14 21:17:00
0.254,0.148,241.45,1.2,0.0,0.0,0.0,2009-08-28 14:10:00
1.862,0.0,243.67,7.6,0.0,0.0,18.0,2009-01-28 12:44:00
0.28,0.108,244.89,1.2,0.0,0.0,0.0,2010-08-23 00:06:00
0.888,0.162,240.89,3.6,0.0,0.0,1.0,2010-04-10 06:08:00
0.236,0.054,236.36,1.0,0.0,0.0,1.0,2010-06-05 17:03:00
1.42,0.056,240.87,6.0,0.0,0.0,19.0,2008-09-15 04:54:00
0.41,0.398,242.77,2.6,0.0,0.0,0.0,2009-06-29 17:48:00
3.936,0.298,239.11,16.4,38.0,2.0,18.0,2008-05-31 19:25:00
1.286,0.08,241.94,5.2,0.0,1.0,19.0,2009-09-30 09:26:00
0.46,0.104,241.71,2.2,0.0,0.0,1.0,2008-07-28 18:20:00
0.482,0.346,241.2,2.4,0.0,1.0,0.0,2007-10-04 17:28:00
0.178,0.152,241.13,0.8,0.0,0.0,1.0,2008-08-30 04:17:00
1.252,0.058,234.59,5.2,0.0,0.0,17.0,2010-03-05 11:21:00
1.368,0.226,238.82,5.8,0.0,1.0,17.0,2007-06-09 17:52:00
2.41,0.41,237.96,10.2,1.0,2.0,1.0,2008-05-25 21:40:00
0.318,0.17,243.81,1.4,0.0,0.0,0.0,2007-12-01 04:43:00
0.18,0.076,239.75,0.8,0.0,0.0,0.0,2007-06-23 04:31:00
0.336,0.122,237.47,1.6,0.0,1.0,0.0,2007-02-17 10:58:00
1.63,0.172,235.74,7.2,1.0,0.0,0.0,2007-05-31 20:31:00
0.298,0.048,242.21,1.2,0.0,0.0,1.0,2010-10-05 16:58:00
1.114,0.282,240.68,4.8,0.0,0.0,0.0,2010-07-13 23:26:00
1.444,0.054,245.09,5.8,0.0,0.0,18.0,2009-01-13 09:48:00
0.082,0.0,242.42,0.2,0.0,0.0,1.0,2008-08-22 19:41:00
1.346,0.102,239.55,5.6,0.0,0.0,19.0,2010-07-31 04:48:00
0.486,0.116,237.55,2.2,0.0,2.0,1.0,2010-07-23 02:20:00
0.342,0.086,243.83,1.4,0.0,1.0,0.0,2010-09-11 05:59:00
1.29,0.056,243.62,5.2,0.0,0.0,1.0,2009-10-21 21:06:00
1.142,0.0,241.71,4.8,1.0,0.0,0.0,2008-11-01 23:10:00
0.376,0.208,242.71,1.8,0.0,0.0,0.0,2010-08-24 21:59:00
3.718,0.086,240.24,15.4,38.0,0.0,17.0,2009-03-31 15:49:00
0.3,0.216,241.05,1.4,0.0,1.0,0.0,2008-08-06 07:02:00
0.322,0.142,245.23,1.4,0.0,0.0,0.0,2007-01-24 05:18:00
0.426,0.258,241.73,2.0,0.0,0.0,1.0,2009-11-17 05:30:00
0.324,0.22,237.66,1.6,0.0,0.0,0.0,2007-06-28 06:41:00
0.516,0.354,244.71,2.4,0.0,1.0,0.0,2010-01-21 16:24:00
0.378,0.158,242.23,1.8,0.0,0.0,0.0,2008-10-31 05:51:00
0.254,0.0,241.21,1.0,0.0,0.0,1.0,2008-04-26 06:39:00
2.868,0.132,237.23,12.0,0.0,2.0,17.0,2008-05-10 13:28:00
0.334,0.116,248.36,1.4,0.0,2.0,1.0,2010-01-31 02:57:00
0.416,0.0,229.39,2.0,0.0,0.0,0.0,2008-06-02 12:13:00
1.806,0.08,238.51,7.6,0.0,0.0,0.0,2007-10-14 21:45:00
0.372,0.168,240.72,1.6,0.0,1.0,0.0,2009-10-16 17:06:00
2.2,0.0,240.67,9.0,0.0,0.0,19.0,2009-11-16 07:40:00
3.946,0.206,241.46,16.4,0.0,26.0,18.0,2007-11-27 22:26:00
0.296,0.238,239.75,1.6,0.0,1.0,0.0,2007-06-25 13:12:00
3.828,0.124,236.03,16.2,0.0,0.0,17.0,2007-02-11 17:31:00
0.408,0.262,243.38,2.0,2.0,1.0,1.0,2008-06-18 14:48:00
0.796,0.108,240.58,3.2,0.0,0.0,11.0,2008-10-06 17:01:00
1.584,0.18,243.47,6.6,0.0,1.0,18.0,2009-03-29 12:54:00
0.214,0.0,243.19,1.0,0.0,0.0,0.0,2007-11-01 01:57:00
2.528,0.252,240.86,10.4,0.0,2.0,0.0,2006-12-29 07:14:00
0.184,0.096,241.2,0.8,0.0,1.0,0.0,2007-09-21 15:06:00
1.336,0.052,238.06,5.6,0.0,0.0,18.0,2007-11-17 09:49:00
1.614,0.0,243.0,6.6,0.0,0.0,18.0,2007-01-25 17:22:00
1.31,0.0,240.87,5.4,0.0,0.0,18.0,2007-07-07 23:00:00
1.922,0.0,242.16,8.0,1.0,0.0,18.0,2010-07-09 22:21:00
1.402,0.056,241.04,5.8,0.0,0.0,18.0,2008-10-13 11:28:00
2.28,0.074,240.89,9.4,1.0,0.0,18.0,2010-01-03 12:02:00
0.196,0.0,239.56,0.8,0.0,0.0,1.0,2010-12-06 00:56:00
1.314,0.0,242.44,5.4,0.0,0.0,18.0,2007-06-17 10:00:00
0.424,0.23,243.82,2.0,0.0,2.0,1.0,2009-12-10 03:39:00
0.36,0.124,244.87,1.6,0.0,0.0,1.0,2010-09-03 00:28:00
0.662,0.106,244.19,3.0,0.0,0.0,6.0,2010-09-30 22:27:00
0.686,0.148,242.68,3.0,0.0,0.0,0.0,2007-02-12 22:27:00
0.292,0.118,245.04,1.2,0.0,0.0,1.0,2009-03-09 23:26:00
0.156,0.0,242.0,0.6,0.0,0.0,0.0,2010-07-17 14:51:00
2.464,0.0,239.97,10.2,0.0,0.0,18.0,2009-11-12 08:36:00
5.03,0.09,235.59,21.2,0.0,0.0,17.0,2007-03-17 20:43:00
1.266,0.222,239.96,5.2,0.0,2.0,1.0,2008-04-10 18:14:00
5.84,0.326,228.85,25.4,0.0,35.0,16.0,2007-01-20 19:10:00
0.216,0.112,237.71,1.0,0.0,0.0,0.0,2007-07-22 03:00:00
0.594,0.072,238.64,2.6,0.0,0.0,0.0,2007-09-16 17:07:00
0.282,0.0,239.96,1.2,0.0,0.0,1.0,2008-04-15 18:50:00
1.396,0.114,240.44,5.8,0.0,0.0,17.0,2007-04-09 10:04:00
1.724,0.102,238.8,7.2,0.0,2.0,17.0,2007-02-11 14:07:00
2.364,0.658,240.64,10.2,1.0,1.0,27.0,2009-10-07 07:53:00
1.448,0.054,238.79,6.0,0.0,2.0,19.0,2008-03-09 14:26:00
2.342,0.0,244.41,9.6,0.0,0.0,18.0,2008-02-18 06:50:00
2.402,0.394,237.11,10.8,0.0,2.0,17.0,2007-04-15 15:49:00
3.418,0.062,237.35,14.4,37.0,0.0,0.0,2008-10-03 22:30:00
3.162,0.398,239.73,14.6,26.0,24.0,1.0,2008-06-18 16:57:00
1.14,0.142,241.67,4.6,0.0,0.0,0.0,2009-01-02 21:13:00
0.376,0.186,242.44,1.6,0.0,0.0,0.0,2008-10-30 11:30:00
2.098,0.232,239.28,8.8,1.0,5.0,19.0,2010-11-10 22:03:00
0.432,0.186,245.2,2.0,0.0,0.0,0.0,2009-01-22 01:08:00
0.764,0.316,237.19,3.6,0.0,1.0,0.0,2007-04-30 20:19:00
0.344,0.2,240.34,1.6,0.0,0.0,0.0,2010-08-24 03:00:00
1.132,0.094,241.18,4.8,0.0,0.0,0.0,2008-11-17 21:41:00
0.102,0.0,237.09,0.4,0.0,0.0,0.0,2007-07-29 00:04:00
0.334,0.088,245.44,1.4,0.0,1.0,0.0,2008-12-22 06:36:00
2.466,0.17,233.77,10.6,0.0,0.0,17.0,2007-05-22 22:12:00
2.31,0.0,233.92,9.8,0.0,34.0,0.0,2007-05-16 18:30:00
5.31,0.116,236.91,22.4,38.0,0.0,17.0,2009-07-02 20:12:00
1.056,0.104,237.46,4.6,1.0,0.0,0.0,2008-11-22 22:49:00
1.478,0.21,241.16,6.2,0.0,1.0,19.0,2009-08-10 03:45:00
1.48,0.184,242.64,6.0,0.0,0.0,0.0,2010-03-02 18:48:00
0.25,0.056,246.35,1.0,0.0,0.0,0.0,2007-03-01 03:25:00
2.948,0.116,242.96,12.0,0.0,0.0,19.0,2008-12-15 20:51:00
0.314,0.096,242.57,1.4,0.0,0.0,0.0,2006-12-19 01:29:00
0.532,0.092,241.27,2.2,0.0,0.0,0.0,2010-05-18 18:14:00
0.616,0.0,238.11,2.6,0.0,0.0,1.0,2010-02-22 18:24:00
0.444,0.054,246.03,1.8,0.0,0.0,0.0,2010-02-14 07:22:00
1.29,0.118,236.65,5.4,0.0,1.0,18.0,2008-06-13 10:08:00
0.254,0.0,242.4,1.0,0.0,0.0,0.0,2008-01-05 08:14:00
0.352,0.35,240.58,2.0,0.0,2.0,0.0,2007-09-16 02:00:00
1.396,0.058,242.74,5.6,0.0,0.0,18.0,2009-05-18 09:29:00
0.226,0.0,241.1,1.0,0.0,0.0,0.0,2007-01-17 06:01:00
1.404,0.19,242.12,5.8,0.0,0.0,1.0,2010-03-11 18:35:00
0.718,0.074,240.49,3.0,0.0,0.0,0.0,2010-11-15 23:23:00
2.378,0.066,241.72,9.8,0.0,0.0,18.0,2008-11-25 12:20:00
5.056,0.146,232.45,21.6,0.0,1.0,16.0,2007-09-22 08:06:00
0.138,0.0,237.6,0.6,0.0,0.0,0.0,2008-06-20 01:31:00
1.918,0.408,238.1,8.2,0.0,5.0,21.0,2010-12-06 19:43:00
1.848,0.0,240.81,7.6,0.0,0.0,18.0,2009-07-02 12:23:00
0.224,0.0,245.72,1.0,0.0,0.0,0.0,2007-02-27 14:12:00
0.19,0.106,240.53,0.8,0.0,0.0,0.0,2007-08-26 09:05:00
0.54,0.072,247.31,2.2,0.0,0.0,0.0,2007-11-18 13:43:00
0.268,0.0,245.41,1.2,0.0,0.0,0.0,2009-01-24 01:28:00
0.25,0.0,245.42,1.0,0.0,0.0,1.0,2010-07-03 13:34:00
0.208,0.112,242.45,1.0,0.0,0.0,0.0,2007-07-07 06:09:00
1.302,0.07,242.89,5.2,0.0,0.0,18.0,2008-06-12 05:25:00
1.336,0.046,240.99,5.4,0.0,0.0,18.0,2009-02-04 11:23:00
0.22,0.0,241.41,0.8,0.0,0.0,0.0,2007-04-03 08:26:00
0.286,0.106,240.28,1.2,0.0,0.0,1.0,2010-06-17 16:45:00
0.48,0.182,238.12,2.4,0.0,0.0,0.0,2007-02-05 00:44:00
0.532,0.362,241.92,2.6,0.0,1.0,0.0,2009-04-26 04:30:00
0.608,0.212,239.1,3.0,0.0,1.0,8.0,2010-07-08 09:51:00
0.222,0.0,243.09,1.0,0.0,0.0,0.0,2008-05-02 04:52:00
1.418,0.0,239.96,6.0,0.0,0.0,19.0,2010-04-14 09:24:00
1.244,0.174,241.22,5.2,0.0,0.0,0.0,2007-12-27 07:50:00
0.212,0.0,246.12,0.8,0.0,0.0,0.0,2007-03-24 03:56:00
1.384,0.322,237.41,6.0,0.0,1.0,12.0,2008-07-16 09:13:00
1.572,0.068,237.25,6.6,0.0,0.0,0.0,2007-11-29 20:10:00
5.102,0.206,233.09,21.8,36.0,0.0,17.0,2007-03-24 21:50:00
0.296,0.194,234.98,1.4,0.0,0.0,0.0,2007-07-27 02:30:00
0.318,0.1,242.93,1.4,0.0,0.0,1.0,2009-11-15 13:56:00
3.306,0.208,238.31,13.8,0.0,0.0,18.0,2007-03-12 19:45:00
0.398,0.202,243.47,1.8,0.0,1.0,0.0,2010-10-16 03:57:00
0.324,0.1,240.92,1.4,0.0,0.0,0.0,2007-10-11 00:58:00
0.256,0.124,243.92,1.2,0.0,0.0,1.0,2009-07-30 12:23:00
2.068,0.058,237.95,9.0,0.0,0.0,18.0,2008-09-19 20:00:00
3.494,0.282,237.87,15.0,0.0,2.0,18.0,2009-04-16 07:05:00
2.456,0.09,237.35,10.6,0.0,20.0,0.0,2009-01-18 10:08:00
0.414,0.182,244.44,1.8,0.0,0.0,0.0,2009-03-04 15:27:00
0.268,0.204,242.12,1.4,0.0,2.0,1.0,2009-08-16 06:23:00
0.404,0.226,240.5,2.0,0.0,1.0,1.0,2008-04-22 00:25:00
0.288,0.052,247.2,1.2,0.0,1.0,0.0,2009-01-21 23:42:00
0.236,0.134,243.97,1.0,0.0,0.0,1.0,2009-04-07 06:24:00
1.452,0.09,247.79,5.8,0.0,0.0,19.0,2008-09-12 15:03:00
1.592,0.06,241.27,6.6,0.0,0.0,18.0,2009-10-02 17:02:00
0.456,0.0,243.01,2.2,0.0,0.0,0.0,2008-10-01 14:57:00
1.442,0.102,245.26,5.8,0.0,0.0,19.0,2010-08-05 14:50:00
0.36,0.128,247.76,1.6,0.0,1.0,0.0,2010-09-03 03:19:00
3.442,0.074,239.37,14.4,0.0,0.0,18.0,2007-11-02 05:05:00
0.232,0.0,243.99,1.0,0.0,0.0,1.0,2009-11-29 01:50:00
1.344,0.0,242.95,5.4,0.0,0.0,19.0,2009-01-05 03:51:00
0.352,0.072,239.73,1.4,0.0,0.0,0.0,2007-02-13 09:46:00
0.332,0.132,245.4,1.4,0.0,2.0,1.0,2009-06-11 01:23:00
0.458,0.076,239.4,2.0,0.0,0.0,0.0,2009-10-30 18:15:00
1.678,0.18,240.15,7.0,0.0,2.0,18.0,2009-02-05 17:37:00
3.482,0.0,235.66,15.4,19.0,0.0,18.0,2010-04-20 20:51:00
0.512,0.354,242.23,2.6,0.0,2.0,0.0,2007-03-25 18:08:00
1.342,0.072,241.28,5.6,0.0,0.0,18.0,2008-11-23 05:17:00
0.22,0.0,243.8,0.8,0.0,0.0,0.0,2008-03-27 05:21:00
1.192,0.0,237.39,5.0,0.0,0.0,18.0,2008-09-22 11:00:00
3.686,0.0,236.32,16.0,28.0,0.0,0.0,2008-11-27 18:58:00
0.258,0.0,241.13,1.0,0.0,0.0,1.0,2008-04-27 06:18:00
1.618,0.0,237.26,6.8,1.0,0.0,18.0,2008-07-06 20:17:00
4.504,0.0,235.33,19.0,0.0,0.0,17.0,2008-11-18 07:37:00
0.256,0.0,245.24,1.0,0.0,0.0,0.0,2007-12-11 23:58:00
0.746,0.072,239.37,3.2,0.0,0.0,0.0,2008-06-11 20:06:00
2.138,0.112,241.18,8.8,0.0,0.0,29.0,2009-04-16 08:25:00
2.04,0.15,238.45,8.6,1.0,0.0,1.0,2008-07-30 21:47:00
0.322,0.08,242.25,1.4,0.0,0.0,0.0,2008-12-13 01:01:00
1.61,0.088,239.53,6.8,0.0,0.0,17.0,2008-01-21 09:57:00
0.368,0.146,240.68,1.6,0.0,0.0,1.0,2008-11-08 01:22:00
0.21,0.0,247.26,1.0,0.0,0.0,1.0,2008-05-15 23:45:00
0.236,0.0,242.18,1.0,0.0,0.0,1.0,2010-03-07 16:44:00
1.596,0.184,239.94,6.6,0.0,1.0,18.0,2010-09-22 06:56:00
1.764,0.064,241.94,7.2,0.0,1.0,18.0,2010-05-11 07:55:00
1.61,0.074,238.31,6.6,0.0,0.0,18.0,2008-05-18 12:23:00
0.364,0.0,241.6,1.8,0.0,0.0,1.0,2008-06-06 17:01:00
0.252,0.122,241.28,1.2,0.0,0.0,1.0,2010-06-23 05:59:00
0.902,0.142,248.15,3.6,0.0,1.0,0.0,2009-11-02 15:59:00
0.572,0.122,238.61,2.4,0.0,0.0,0.0,2008-11-01 07:20:00
3.068,0.084,239.64,12.8,0.0,0.0,18.0,2008-03-21 08:34:00
1.304,0.062,236.46,5.4,0.0,2.0,17.0,2007-02-04 11:28:00
0.39,0.0,239.31,1.6,0.0,0.0,1.0,2010-07-15 17:56:00
1.846,0.0,240.02,7.6,0.0,0.0,0.0,2010-11-16 19:33:00
1.492,0.064,246.91,6.0,0.0,0.0,18.0,2009-12-20 12:57:00
0.682,0.258,237.91,3.0,1.0,5.0,1.0,2010-09-14 10:20:00
1.416,0.104,240.81,5.8,0.0,0.0,19.0,2008-04-16 19:40:00
0.264,0.054,244.76,1.2,0.0,0.0,0.0,2008-11-11 03:59:00
0.36,0.078,243.98,1.6,0.0,0.0,0.0,2009-07-04 02:00:00
0.278,0.07,242.0,1.2,0.0,0.0,1.0,2010-06-09 11:53:00
0.444,0.228,241.96,2.0,0.0,0.0,0.0,2010-09-01 12:38:00
0.21,0.0,238.14,0.8,0.0,0.0,0.0,2008-02-25 18:42:00
0.338,0.086,243.61,1.4,0.0,1.0,1.0,2010-01-04 04:37:00
0.256,0.118,240.7,1.2,0.0,0.0,0.0,2010-09-08 12:08:00
3.896,0.38,237.48,16.4,0.0,39.0,18.0,2010-04-11 10:15:00
1.482,0.066,242.08,6.0,0.0,0.0,18.0,2009-09-01 08:00:00
1.628,0.082,244.03,6.8,0.0,0.0,18.0,2008-02-11 03:14:00
2.452,0.272,240.61,10.2,0.0,0.0,1.0,2008-09-27 23:04:00
0.634,0.378,239.18,3.0,0.0,1.0,1.0,2008-05-24 11:30:00
0.966,0.42,243.12,4.2,0.0,1.0,11.0,2009-07-27 23:54:00
0.348,0.092,241.78,1.6,0.0,1.0,0.0,2007-10-02 04:41:00
1.452,0.166,244.14,6.0,0.0,1.0,18.0,2009-12-01 10:31:00
0.674,0.216,241.34,3.2,0.0,1.0,1.0,2008-05-22 20:25:00
0.324,0.248,240.4,1.6,0.0,1.0,1.0,2008-04-07 00:21:00
0.244,0.0,240.39,1.0,0.0,0.0,1.0,2009-02-08 18:40:00
0.44,0.32,236.69,2.2,0.0,1.0,1.0,2010-07-24 14:03:00
0.346,0.058,243.1,1.4,0.0,1.0,1.0,2010-02-21 01:33:00
4.444,0.178,229.28,19.4,0.0,0.0,17.0,2007-05-13 08:35:00
2.128,0.166,241.51,8.8,2.0,0.0,18.0,2008-09-29 22:42:00
0.646,0.096,239.67,2.6,0.0,0.0,0.0,2008-06-04 09:56:00
0.596,0.34,240.16,3.0,0.0,2.0,1.0,2008-09-06 15:05:00
1.312,0.0,243.18,5.4,0.0,0.0,18.0,2008-05-03 08:49:00
0.608,0.08,239.81,2.4,0.0,1.0,0.0,2008-03-16 10:41:00
0.282,0.072,239.49,1.4,0.0,0.0,1.0,2008-12-06 06:24:00
0.214,0.0,241.45,0.8,0.0,0.0,0.0,2008-07-03 00:49:00
1.388,0.064,241.58,5.6,0.0,1.0,19.0,2010-05-02 10:11:00
2.82,0.116,236.84,11.8,0.0,0.0,17.0,2007-08-17 07:33:00
1.08,0.0,244.23,4.4,0.0,0.0,1.0,2010-04-10 06:40:00
0.258,0.0,241.08,1.0,0.0,0.0,1.0,2008-07-05 01:24:00
0.352,0.108,242.97,1.4,0.0,0.0,1.0,2010-12-04 06:16:00
0.478,0.354,241.16,2.4,1.0,1.0,0.0,2010-04-07 21:44:00
0.272,0.11,242.21,1.2,0.0,0.0,0.0,2010-05-31 05:37:00
2.318,0.122,242.04,9.6,1.0,0.0,18.0,2007-01-09 23:54:00
6.248,0.276,237.53,26.2,0.0,73.0,18.0,2009-02-01 10:08:00
0.322,0.058,242.44,1.4,0.0,0.0,1.0,2010-04-16 10:48:00
0.24,0.0,240.23,1.0,0.0,0.0,1.0,2010-04-23 23:27:00
3.758,0.248,239.35,15.6,0.0,2.0,18.0,2007-03-15 20:29:00
0.258,0.0,242.38,1.0,0.0,0.0,1.0,2008-12-04 04:40:00
0.316,0.07,239.73,1.4,0.0,0.0,0.0,2008-11-12 00:57:00
0.81,0.236,241.25,3.4,0.0,0.0,10.0,2010-11-11 07:13:00
0.524,0.216,243.3,2.2,0.0,1.0,0.0,2007-07-03 00:20:00
1.376,0.672,245.59,6.2,0.0,2.0,1.0,2010-10-24 01:08:00
1.354,0.046,240.05,5.6,0.0,0.0,18.0,2010-05-17 10:11:00
0.254,0.084,241.32,1.0,0.0,0.0,0.0,2010-09-18 12:15:00
1.518,0.0,238.75,6.4,0.0,0.0,18.0,2009-10-06 19:02:00
0.244,0.102,239.6,1.0,0.0,1.0,1.0,2010-07-23 06:14:00
2.082,0.322,240.31,8.6,0.0,1.0,18.0,2008-09-17 07:23:00
0.37,0.222,241.52,1.8,0.0,0.0,0.0,2010-08-30 17:18:00
0.25,0.0,242.75,1.0,0.0,0.0,1.0,2009-12-31 04:00:00
